OPEN_DATE,STATUS_NAME,DEPOSIT_NUMBER,MAIN_CUSTOMER_NUMBER,MAIN_CUSTOMER_NATIONAL_CODE,MAIN_CUSTOMER_NAME,IS_REAL,LAST_DATE,FIRST_DATE,DEPOSIT_TYPE_ID,SCORE_MONTH_TRUNC
1403/04/28,باز,3120081369191,59200081,4070831096,رسول بهرام نژاد,1,1405/03/28,1405/02/29,417070386234,104380
1403/04/28,باز,3120081611175,46914575,440883891,عرفان تاجيك حصارقاضي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081461660,12977396,4510217978,عرفان رستم آزادي,1,1405/03/28,1405/02/29,417070386234,19396
1403/03/28,باز,3120078499346,46199163,48247626,محمد حاجي زاده,1,1405/03/28,1405/02/29,417070386234,2400857
1403/04/28,باز,3120081463954,6685896,1200028546,سميه افشاري,1,1405/03/28,1405/02/29,417070386234,1138
1403/03/28,باز,3120078424788,42999401,4010126681,ندا بلندي,1,1405/03/28,1405/02/29,417070386234,15698
1403/04/28,باز,3120081469596,3132759,2981159895,محمدمهدي باقريزاده,1,1405/03/28,1405/02/29,417070386234,3010
1403/03/28,باز,3120078374760,39033770,3930731126,جعفر فرخي,1,1405/03/28,1405/02/29,417070386234,882608
1403/03/28,باز,3120078375570,43075796,1742114921,فرزاد باقري,1,1405/03/28,1405/02/29,417070386234,19887
1403/04/28,باز,3120081469112,21858066,25549251,عماد شهابي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081367423,58510710,1261866800,شيرين آمرزش,1,1405/03/28,1405/02/29,417070386234,3167757
1403/04/28,باز,3120081370324,30330335,3256903924,سجاد اميري,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081464823,21588949,2640388126,فاطمه مقامي ديزج يكان,1,1405/03/28,1405/02/29,417070386234,211072
1403/04/28,باز,3120081462403,4493876,1382106904,معصومه حسيني,1,1405/03/28,1405/02/29,417070386234,1470
1403/04/28,باز,3120081465585,21861712,4270244003,پريسا احمدي,1,1405/03/28,1405/02/29,417070386234,75560
1403/04/28,باز,3120081368075,52242772,2570213942,غلامرضا مرزبان,1,1405/03/28,1405/02/29,417070386234,32797523
1403/04/28,باز,3120081462119,19896529,2370660538,جميله كشتكارحسين آبادي,1,1405/03/28,1405/02/29,417070386234,342046
1403/04/28,باز,3120081463143,34320139,1273304659,فاطمه جهانگيري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078374214,34817919,2803199017,اسد سلماني مقدم,1,1405/03/28,1405/02/29,417070386234,10635
1403/04/28,باز,3120081468380,58709593,5070321919,محمد قادري,1,1405/03/28,1405/02/29,417070386234,930
1403/03/28,باز,3120078374782,59184885,75746506,عبدالامير نيازي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078327328,43615009,1755188358,سعيد حميد,1,1405/03/28,1405/02/29,417070386234,256911
1403/04/28,باز,3120081368347,4196216,1362497101,رضا پارسا,1,1405/03/28,1405/02/29,417070386234,16986
1403/03/28,باز,3120078424629,48353972,937803871,سيدحميدرضا ظهورپرواز,1,1405/03/28,1405/02/29,417070386234,12857404
1403/03/28,باز,3120078423444,20169637,6370032859,آيدين روان بد,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373367,51306330,1271471876,سيدعلي اصفي,1,1405/03/28,1405/02/29,417070386234,830630
1403/04/28,باز,3120081461523,649916,2121369848,شمس السادات امام جمعه,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376313,1940592,3934453066,مرضيه فارسي جوكار,1,1405/03/28,1405/02/29,417070386234,388476
1403/04/28,مسدودي بدهکار,3120081364857,25371833,3479296580,محراب لشكري پور,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078425064,428216,1630284238,ابوالفضل بنيادي مجره,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078374012,47826167,19077343,مريم حشمتي,1,1405/03/28,1405/02/29,417070386234,35824
1403/04/28,باز,3120081465095,34102564,2000634303,مينا واصل,1,1405/03/28,1405/02/29,417070386234,122701
1403/03/28,باز,3120078425075,28189255,1911122339,محمد زبيدي,1,1405/03/28,1405/02/29,417070386234,15962
1403/04/28,باز,3120081363955,29796114,1743339496,كيميا طهماسبي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,مسدودي کل,3120078424117,8484013,1271648946,مجيد محمدي,1,1405/03/28,1405/02/29,417070386234,74299
1403/03/28,باز,3120078326888,58926902,3591809926,محمد عبدالهي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078375401,59301965,3569967808,عبدالرسول حياتي,1,1405/03/28,1405/02/29,417070386234,74739
1403/04/28,باز,3120081368952,9972747,2740919689,رسول رنگي صورمان آبادي,1,1405/03/28,1405/02/29,417070386234,20818
1403/04/28,باز,3120081470569,33117143,2860357068,سميه مصطفي پور,1,1405/03/28,1405/02/29,417070386234,50493
1403/04/28,باز,3120081367871,19211918,2471638211,حسام الدين غلامي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078377002,19338610,1272269493,محمدرضا فدوي اردستاني,1,1405/03/28,1405/02/29,417070386234,1343174
1403/03/28,باز,3120078424357,23398914,926660799,اميرحسين همت زاده كرمانشاهي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078422280,53041613,4870264560,زهرا مهاجروطن,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078467468,52258575,480803072,محمدامين خدامراد,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081470035,31513063,3934596673,عليرضا اسدي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078423668,38309731,3874476634,مريم مالمير,1,1405/03/28,1405/02/29,417070386234,8674688
1403/03/28,مسدودي بستانکار,3120078422144,35059331,2840612976,امين قاسم زاده عيان,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090927784,38468490,1362455628,علي تقيون مايان,1,1405/03/28,1405/02/29,417070386234,138179685
1403/06/28,باز,3120090888959,6657201,384776477,صديقه سپاسي زنگ آبادي,1,1405/03/28,1405/02/29,417070386234,56713
1403/06/28,باز,3120090939440,47235064,630435391,علي علي پوروحيد,1,1405/03/28,1405/02/29,417070386234,398958
1403/06/28,باز,3120090846485,6401360,2301048063,ناهيد عباسي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090935839,21718153,3350162568,ميلاد شعباني,1,1405/03/28,1405/02/29,417070386234,6377
1403/06/28,باز,3120090886102,30229242,4199925686,طاهره كدخدائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846908,34615949,3241469212,عباس عظيمي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090898831,9593180,4990178718,اميرحسين شاه قلي زاده سفيدكوهي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090889921,18123335,4421440205,دنيا دهقان پورفراشاه,1,1405/03/28,1405/02/29,417070386234,2926357
1403/06/28,باز,3120090836105,53700834,3610853468,احسان سعادتي منش,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090889770,30581663,1451657080,علي نوري كله سر,1,1405/03/28,1405/02/29,417070386234,19558
1403/06/28,باز,3120090842888,42230030,4640233345,ابوالفضل سعيدي ابواسحاقي,1,1405/03/28,1405/02/29,417070386234,10154
1403/06/28,باز,3120090881499,55663627,1292635525,حامد اكبري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090928413,24015970,6550017726,محمد زارعي محمودآبادي,1,1405/03/28,1405/02/29,417070386234,68543
1403/06/28,باز,3120090839489,36468299,4449394402,محمدجواد قاسمي هفتادر,1,1405/03/28,1405/02/29,417070386234,325555
1403/06/28,باز,3120090837597,36227747,5389929373,زهرا كياني,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090898226,14822489,2090268913,سيدمحمود عمادي وليكي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090930979,57018267,3674255049,معصومه جهان تيغ,1,1405/03/28,1405/02/29,417070386234,143371654
1403/06/28,باز,3120090929043,48201842,6500167635,امير محمودزاده,1,1405/03/28,1405/02/29,417070386234,12159
1403/06/28,باز,3120090887912,29803733,2060399521,حميد كردي,1,1405/03/28,1405/02/29,417070386234,1255627
1403/06/28,باز,3120090845071,45875079,1209871386,زيبا جهان بين,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090893449,54208620,422028061,نرگس هداوندميرزائي,1,1405/03/28,1405/02/29,417070386234,153455
1403/06/28,باز,3120090898501,22117580,2080295462,صادق سوادكوهي ماهفروجكي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090898396,8484949,2080605410,محمد كشيري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090848142,28494892,1861753187,رشيد لطيفي باغ ملك,1,1405/03/28,1405/02/29,417070386234,26748
1403/06/28,باز,3120090929649,26672129,6519314498,محمدكاظم اسلامي,1,1405/03/28,1405/02/29,417070386234,442832
1403/06/28,باز,3120090892383,48751045,3071570910,فاطمه شاهمرادي فريدوني,1,1405/03/28,1405/02/29,417070386234,68396
1403/06/28,باز,3120090898842,9784375,2050839936,حسين رمضان نياموزيرجي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090885686,46688353,4888978360,سيدقربانعلي قاضوي,1,1405/03/28,1405/02/29,417070386234,1886498
1403/06/28,باز,3120090926859,22650144,2180652208,محمدعلي اشكاران,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090847435,24147332,4550059354,خاطره رضائي,1,1405/03/28,1405/02/29,417070386234,849315
1403/06/28,باز,3120090938421,23856831,1534034854,وهاب فرج زاده,1,1405/03/28,1405/02/29,417070386234,100668
1403/06/28,باز,3120090896732,16488049,4431762396,مهدي دهقان بنادكي,1,1405/03/28,1405/02/29,417070386234,50771
1403/06/28,باز,3120090941225,34264020,78147190,زينب بابائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090893399,4276868,1292435259,علي رفيعي ماري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,بسته,3120090940280,1119818,4449279311,مهدي بنده نياز,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090840271,16484710,491562748,محبوبه جعفري خيرآبادي,1,1405/03/28,1405/02/29,417070386234,51478
1403/06/28,باز,3120090898589,40448549,2093563207,محمد قاسمي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846021,40120270,4490452241,علي بساطي,1,1405/03/28,1405/02/29,417070386234,149921
1403/06/28,باز,3120090896901,5735095,4431640851,مرتضي زارع,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090937437,53343309,4519509459,محمود نصراللهي,1,1405/03/28,1405/02/29,417070386234,3770
1403/06/28,باز,3120090898635,19576620,5820067533,هاني كاوياني چراتي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090895645,2810152,4679269693,فاطمه رئيسي فيل آبادي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846931,42848646,5049637831,ريحان نوجوان بگديلو,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090886533,4706400,4570096387,فاطمه شاماني,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090939091,49953366,6360037114,عهديه علي نژاد,1,1405/03/28,1405/02/29,417070386234,2161273
1403/06/28,باز,3120090897007,36462540,4432346396,سيدحميد وزيري هامانه,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090889486,11424818,2296335705,ابراهيم مهديان,1,1405/03/28,1405/02/29,417070386234,634977
1403/06/28,باز,3120090897667,35678831,4469908762,رمضان زارع كمالي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090843985,34506663,1861664001,سيده مهرنوش موسوي زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090896673,3758705,4449633520,جلال حاجي حكيمي,1,1405/03/28,1405/02/29,417070386234,5602242
1403/06/28,باز,3120090925265,39048995,933122780,رضا سلامي آل,1,1405/03/28,1405/02/29,417070386234,47290415
1403/06/28,باز,3120090885925,54973967,3920607821,مهدي محسني,1,1405/03/28,1405/02/29,417070386234,25659
1403/06/28,باز,3120090927809,16584054,5419884811,علي جوادي اسدآبادي,1,1405/03/28,1405/02/29,417070386234,21436
1403/06/28,باز,3120090896617,35314045,4430782407,عظيمه جبلي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090838488,7530637,3510270010,حميد خليفه,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090845981,58092146,3500896685,اسماعيل غلام پور,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090929393,49240997,5069877240,علي احمدي,1,1405/03/28,1405/02/29,417070386234,6395
1403/06/28,باز,3120090935567,3792848,3671989564,احمد لك زائي,1,1405/03/28,1405/02/29,417070386234,39334
1403/06/28,باز,3120090845255,40713963,2280609339,علي غضنفري,1,1405/03/28,1405/02/29,417070386234,27489
1403/06/28,باز,3120090886588,50453981,4420575670,محمدامين اسپرس,1,1405/03/28,1405/02/29,417070386234,5804694
1403/06/28,باز,3120090888186,7159877,1281932965,نسرين موسوي بادجاني,1,1405/03/28,1405/02/29,417070386234,212413
1403/06/28,باز,3120090897656,23214344,5529981186,داود دهقان,1,1405/03/28,1405/02/29,417070386234,1039646
1403/06/28,باز,3120090897357,15271429,4433405132,محسن باقي زرگر,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090847501,43761939,1274103789,محمدرضا رضائي,1,1405/03/28,1405/02/29,417070386234,195553
1403/06/28,باز,3120090896286,8958340,2899057898,عبداله حسن نژاد,1,1405/03/28,1405/02/29,417070386234,24439988
1403/06/28,باز,3120090927795,29651053,2592284516,حسن مؤمني مباركي,1,1405/03/28,1405/02/29,417070386234,25411
1403/06/28,باز,3120090836787,28562416,1374096296,فاطمه زارعي آبدار,1,1405/03/28,1405/02/29,417070386234,416504
1403/06/28,باز,3120090933946,24608152,3040291981,فاطمه حسني علي آباد,1,1405/03/28,1405/02/29,417070386234,828
1403/06/28,باز,3120090844534,56502142,1741031737,سعيد شرفي,1,1405/03/28,1405/02/29,417070386234,263761
1403/06/28,باز,3120090899106,46964850,2992645184,سحر متقي,1,1405/03/28,1405/02/29,417070386234,25453385
1403/06/28,باز,3120090840144,21247169,2130416160,علي سليماني,1,1405/03/28,1405/02/29,417070386234,2318379
1403/06/28,باز,3120090940835,36428039,4460000911,سيديحيي حسينياء,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090940198,19252845,5350034431,هانيه شبان فوزي,1,1405/03/28,1405/02/29,417070386234,8164809
1403/06/28,باز,3120090844887,54098500,5559964883,خديجه كريمي,1,1405/03/28,1405/02/29,417070386234,35575
1403/06/28,باز,3120090930250,56942551,1754906303,حسين عامري,1,1405/03/28,1405/02/29,417070386234,37168
1403/06/28,باز,3120090841499,56875341,2471653200,مهدي طهماسبي پور,1,1405/03/28,1405/02/29,417070386234,1890958
1403/06/28,باز,3120090890855,57262487,2143194501,ماشااله قلي زاده پاريمه,1,1405/03/28,1405/02/29,417070386234,841663
1403/06/28,باز,3120090936917,56943252,2080823681,سيده اسراء كلانتري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090937268,1312018,6800043540,علي بوعذار,1,1405/03/28,1405/02/29,417070386234,1192675
1403/06/28,باز,3120090836628,1791502,5260467922,امين يزداني محمودي,1,1405/03/28,1405/02/29,417070386234,12920
1403/06/28,باز,3120090898215,57113704,2090280832,رضا رضواني حاجيكلائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090844717,42171770,4031996837,قربانعلي آذرنياكمال,1,1405/03/28,1405/02/29,417070386234,52041
1403/06/28,باز,3120090935316,12649289,4489644841,طاهره خوشكام,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090847012,43704971,6230016869,علي صولتي خواجه مرجان,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090897313,43878723,3031959582,محمدعلي كچمي ملائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090896183,40165128,1379353815,ليلا عليزادهءارا,1,1405/03/28,1405/02/29,417070386234,680892
1403/06/28,باز,3120090836194,7249170,622306537,حميد ذاكري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090839733,59413256,2660244316,ميلاد سعيدي لادمخي,1,1405/03/28,1405/02/29,417070386234,1887867
1403/06/28,مسدودي بدهکار,3120090836592,25088110,3240699540,پژمان عزتي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090841035,25045165,3860923331,فائزه نجفي فرد,1,1405/03/28,1405/02/29,417070386234,374379
1403/06/28,باز,3120090941421,50231297,2062215584,فريده برزگرتهمتن,1,1405/03/28,1405/02/29,417070386234,11045508
1403/06/28,باز,3120090941247,2986301,5439892516,عباس پاكاري مروست,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090898956,20306809,3309330184,حميرا عباس آبادي,1,1405/03/28,1405/02/29,417070386234,288767
1403/06/28,باز,3120090934904,50491281,63771667,محمد فتحي,1,1405/03/28,1405/02/29,417070386234,3213
1403/06/28,باز,3120090897701,54155057,4432417692,حسين زارع,1,1405/03/28,1405/02/29,417070386234,16758410
1403/06/28,باز,3120090894415,27972807,750180056,محمد حسين پور,1,1405/03/28,1405/02/29,417070386234,6216
1403/06/28,باز,3120090939150,21466734,640900089,محمدرضا عوضي پور,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090941236,9552033,4433238971,سيدرضا طباطبائي ندوشن,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090934212,42769550,2420900138,مهدي فلاحي,1,1405/03/28,1405/02/29,417070386234,492139
1403/06/28,باز,3120090835818,6412777,1601061447,شهباز نورمحمدي,1,1405/03/28,1405/02/29,417070386234,5161647
1403/06/28,باز,3120090938793,11749247,3100006593,فرزانه شمالي,1,1405/03/28,1405/02/29,417070386234,114618
1403/06/28,باز,3120090898646,22010168,2080765957,محمد رضائي حاجي كلائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090928468,49955790,6170088631,صابر عباسيان ملاباقرفرد,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090890927,30464289,58734678,محمود زارعي,1,1405/03/28,1405/02/29,417070386234,3379638
1403/06/28,باز,3120090844773,51430224,24461040,حديثه مهري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090890239,23515424,2993850830,امين لري اسفندقه,1,1405/03/28,1405/02/29,417070386234,4228847
1403/06/28,باز,3120090838727,56910123,310888948,پريسا فتحي,1,1405/03/28,1405/02/29,417070386234,287020
1403/06/28,باز,3120090897756,27420378,2591116083,غلامرضا پيشه وربوساري,1,1405/03/28,1405/02/29,417070386234,1792403
1403/06/28,باز,3120090848960,17331272,2649394651,احمد عاشوري خمامي,1,1405/03/28,1405/02/29,417070386234,8550
1403/06/28,باز,3120090898156,47019913,6800072011,حسن بوعذار,1,1405/03/28,1405/02/29,417070386234,145384
1403/06/28,باز,3120090883996,42149645,2742340475,محمد شاه حسيني,1,1405/03/28,1405/02/29,417070386234,169863
1403/06/28,باز,3120090896208,52554864,14009679511,ماکان پليمر کوير يزد ,2,1405/03/28,1405/02/29,417070386234,2813612
1403/06/28,باز,3120090934890,42588990,2063669023,سليمه سعادت اطاقسرائي,1,1405/03/28,1405/02/29,417070386234,27239
1403/06/28,باز,3120090937459,56657678,2430245655,صفر دبيري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090897601,48852943,4432457872,محمدكاظم شاهي,1,1405/03/28,1405/02/29,417070386234,16950
1403/06/28,باز,3120090938988,52984126,3780785447,دلكش آوجيان,1,1405/03/28,1405/02/29,417070386234,3421312
1403/06/28,باز,3120090834552,56625278,1744280479,بهارسادات بزاز جزايري,1,1405/03/28,1405/02/29,417070386234,92040
1403/06/28,باز,3120090931890,22167898,1292600047,پيمان كاوه,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090898749,1170320,2050895623,جواد جعفري تيجي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090939651,58781401,1980362130,محمدحسن بيت سعيد,1,1405/03/28,1405/02/29,417070386234,282648
1403/06/28,باز,3120090848005,19413759,3490512278,اصلان رئيسي منش,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090897220,59082191,5529926207,داود فلاح بنادكوكي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846805,7873297,6800015997,صادق بوعذار,1,1405/03/28,1405/02/29,417070386234,169897283
1403/06/28,باز,3120090940541,31493009,4431924973,سعيد لطفي جوزم,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090845723,25609293,4859941101,الهام رفيعي,1,1405/03/28,1405/02/29,417070386234,47669
1403/06/28,باز,3120090894176,44877732,4591372642,مرتضي عجم نوروزي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090884506,3460185,6169709812,محمدجواد حسيني,1,1405/03/28,1405/02/29,417070386234,520403251
1403/06/28,باز,3120090848492,3114468,941595307,احسان فرشي فريد,1,1405/03/28,1405/02/29,417070386234,12400
1403/06/28,باز,3120090937235,56968349,1367031184,علي محمدزاده,1,1405/03/28,1405/02/29,417070386234,60305
1403/06/28,باز,3120090889419,45989713,3641044685,مجيب درازهي,1,1405/03/28,1405/02/29,417070386234,43177
1403/06/28,باز,3120090926848,15306981,3610848243,آزاده علي پور,1,1405/03/28,1405/02/29,417070386234,84931
1403/06/28,باز,3120090836013,16241904,2871358788,عثمان ابراهيمي,1,1405/03/28,1405/02/29,417070386234,29628
1403/06/28,باز,3120090898385,6901938,2093767351,محسن جعفري ماهفروجكي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090939709,31398819,1465402918,اسلام جعفري شاعرلر,1,1405/03/28,1405/02/29,417070386234,3172170
1403/06/28,باز,3120090898329,43096438,5769955406,محمدحسين ابراهيم نژادكياسري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090889131,30543850,3950215786,حميد كرمي,1,1405/03/28,1405/02/29,417070386234,16996
1403/06/28,باز,3120090930320,34922386,2420925025,محمدمهدي اسدي,1,1405/03/28,1405/02/29,417070386234,199
1403/06/28,باز,3120090887240,42588984,2491591766,كبري نادعلي زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090848948,398434,1050528980,مائده شادابي,1,1405/03/28,1405/02/29,417070386234,76079480
1403/06/28,باز,3120090847354,35717012,3750102600,آزاد علائي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090890217,45266848,652257488,اسماعيل بهارشاهي,1,1405/03/28,1405/02/29,417070386234,3500211
1403/06/28,باز,3120090897575,15936571,4449978080,علي اصغر اميري هفتادر,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846555,5777260,2860616799,عبدالله دستي,1,1405/03/28,1405/02/29,417070386234,42892
1403/06/28,باز,3120090848325,35186180,1980256063,علي ثعلبي,1,1405/03/28,1405/02/29,417070386234,133943
1403/06/28,باز,3120090837449,30725471,3252215373,نورخدا رحيمي,1,1405/03/28,1405/02/29,417070386234,156333
1403/06/28,باز,3120090927946,6118347,2572610787,فاطمه زرندي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090929201,27102503,4449557166,رمضانعلي معصومي اردكاني,1,1405/03/28,1405/02/29,417070386234,368182980
1403/06/28,باز,3120090884489,16140896,3340136629,سعيد صيفوري,1,1405/03/28,1405/02/29,417070386234,93522
1403/06/28,باز,3120090845491,8584919,3732192636,پيمان مربوتي,1,1405/03/28,1405/02/29,417070386234,306775593
1403/06/28,باز,3120090845082,36247093,1171360517,فرشاد عربان,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090929315,3668721,4440037755,امير مهدي زاده اردكاني,1,1405/03/28,1405/02/29,417070386234,35687260
1403/06/28,باز,3120090937367,22780327,1980239215,سجاد فصيحيان,1,1405/03/28,1405/02/29,417070386234,45733
1403/06/28,باز,3120090897242,12038965,72276606,محمدحسين بي چلي,1,1405/03/28,1405/02/29,417070386234,6737
1403/06/28,باز,3120090845004,22062860,83344764,جاويد مرادي شاغونكشي,1,1405/03/28,1405/02/29,417070386234,1200077
1403/06/28,باز,3120090837736,15911059,1382075642,بهزاد چراغ چشم,1,1405/03/28,1405/02/29,417070386234,58704
1403/06/28,باز,3120090936333,41255587,1743499272,علي كعب عمير,1,1405/03/28,1405/02/29,417070386234,103565
1403/06/28,باز,3120090846768,8402803,4880084557,احسان اسدي دوپيه آباد,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090885004,59368243,2860417575,اوين حسين پور,1,1405/03/28,1405/02/29,417070386234,804619
1403/06/28,باز,3120090933332,14550375,5239156859,عليرضا فرهادي,1,1405/03/28,1405/02/29,417070386234,2007078
1403/06/28,باز,3120090888414,10110744,1742331513,فوأد يوسفي مفرد,1,1405/03/28,1405/02/29,417070386234,2188551
1403/06/28,باز,3120090941164,44052987,4433333980,امير لشكري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090841307,1582994,3849870529,هلاله خنداني,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090843543,3399197,2830699432,ميترا صادقي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846779,13194049,872949125,ابوطالب مطلبي,1,1405/03/28,1405/02/29,417070386234,127267
1403/06/28,باز,3120090898341,12254641,4990000366,علي صيدي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090893322,18369929,2500229671,محمدحسن غلامي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090935099,31176148,3849078655,زبيده محمودي پور,1,1405/03/28,1405/02/29,417070386234,11920
1403/06/28,باز,3120090887468,57445480,770052754,شهريار طالبيان,1,1405/03/28,1405/02/29,417070386234,33248452
1403/06/28,باز,3120090842423,38619044,4999880326,سيده زينب محمدي قلعه سري,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090839391,27635461,5730128967,علي سيرغاني,1,1405/03/28,1405/02/29,417070386234,404
1403/06/28,باز,3120090897177,42529559,4470012378,علي محمد فلاح بهابادي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090940633,3509187,4420381922,ميلاد اسداله پورفلاح,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090839685,31199818,3380544418,آزرميدخت زينلي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090849202,27255876,322572673,مريم جعفري سروجهاني,1,1405/03/28,1405/02/29,417070386234,240
1403/06/28,باز,3120090939389,30703077,1689518601,رامين شريفي,1,1405/03/28,1405/02/29,417070386234,100909
1403/06/28,باز,3120090847295,43967753,3258523312,حديث كرمي,1,1405/03/28,1405/02/29,417070386234,3823
1403/06/28,باز,3120090888960,20404084,5309847480,سيدعلي شاهوراني,1,1405/03/28,1405/02/29,417070386234,1690986
1403/06/28,باز,3120090899173,45776300,36676217,عليرضا شاه ميرزائي مقدم,1,1405/03/28,1405/02/29,417070386234,304366
1403/06/28,بسته,3120090898189,30378124,4830101377,سيدعليرضا مطهري كلارستاقي,1,1405/03/28,1405/02/29,417070386234,0
1403/06/28,باز,3120090846920,48025069,3100144554,رضا يوسف زاده ميجي,1,1405/03/28,1405/02/29,417070386234,15938
